s6.new.rev.p2.m2,s2.rch.val.p6,s8.mbl.p2,s7.s4.day.no.mou.p2.p4,s8.ic.mou.all.p3,s6.rtd.mou.p2.m2,s1.og.hom.mou.p1,ds.usg.p6,ds.og.usg.p4,s3.new.rev.p1,s2.s4.day.no.mou.p2,s8.new.rev.p3,s4.low.blnc.ins.p3,s8.rtd.mou.p3,s2.s4.day.no.mou.p3,s7.rtd.mou.m1.m2,s4.rch.val.gt.30.p2,s4.data.ins.l14,s4.std.ic.ins.l14,target
0.76,54.0,0.0,0.0,-0.17,0.59,26.0664,0.0,0.0,2.2,0.0,0.14,15.0,0.12,0.0,1.818059855,1.0,1.0,0.0,0
-0.23,60.0,-2.56,1.0,-0.64,-0.22,5.6998,0.0,0.0,2.72,0.0,-0.62,0.0,-0.52,0.0,0.578309186,0.0,2.0,0.0,0
-0.42,110.0,-4.3,0.0,-0.33,-0.41,16.7331,0.0,0.0,3.35,0.0,-0.18,0.0,-0.09,0.0,1.149553658,0.0,0.0,0.0,0
-0.61,53.0,4.34,0.222222222,0.15,0.36,15.0499,0.0,0.0,3.08,0.0,-1.26,14.0,-0.34,0.0,0.388252732,1.0,0.0,1.0,0
0.36,93.75,-1.64,0.0,0.09,0.16,38.6497,0.0,0.0,12.16,0.0,-0.23,0.0,-0.43,0.0,0.856874412,2.0,0.0,0.0,0
0.31,31.67,-4.01,0.0,-0.22,1.02,16.083,0.0,0.0,3.95,0.0,0.21,0.0,0.25,0.0,0.974413372,0.0,2.0,0.0,0
-0.13,35.0,2.31,0.125,0.33,-0.7,2.2499,0.0,0.0,8.93,0.0,-0.31,6.0,-0.52,0.0,0.003384521,1.0,0.0,0.0,0
-0.58,110.0,-3.43,0.0,-0.3,-0.58,4.3998,0.0,0.0,0.54,0.0,-0.22,0.0,-0.17,0.0,0.523854192,0.0,0.0,0.0,0
0.16,30.0,0.64,0.166666667,-0.2,-0.18,17.4497,0.0,0.0,6.43,0.0,0.67,7.0,0.18,0.0,0.395998404,0.0,0.0,0.0,1
-0.6,37.2,-1.59,0.0,0.26,-0.11,5.5164,0.0,0.0,0.27,0.0,-0.36,5.0,-0.08,0.0,0.753999983,0.0,2.0,0.0,0
-0.83,15.09,-0.01,0.5,-0.26,-0.92,0.5166,0.0,0.0,0.16,0.0,-1.05,15.0,-0.31,0.0,0.484964959,0.0,0.0,3.0,1
0.08,34.0,4.29,0.0,0.15,0.77,50.5165,0.0,0.0,2.46,0.0,0.25,0.0,0.39,0.0,1.653085613,1.0,1.0,0.0,0
-0.65,70.0,0.63,0.714285714,-0.24,-0.86,6.2666,0.0,0.0,7.36,5.0,-0.95,9.0,-0.99,6.0,1.540855511,0.0,1.0,0.0,0
0.59,50.91,-3.32,99.0,-0.04,0.37,49.3998,0.0,0.0,10.67,0.0,0.94,0.0,0.3,0.0,1.073462596,1.0,1.0,1.0,0
0.34,55.83,4.09,0.0,-0.06,0.29,35.0331,0.0,0.0,5.15,0.0,0.3,1.0,0.19,0.0,0.882212166,2.0,0.0,0.0,0
-0.24,67.5,3.97,99.0,-0.84,-0.27,9.883,0.0,0.0,1.92,0.0,-0.26,0.0,-0.24,0.0,1.199388175,1.0,0.0,0.0,0
-0.3,61.67,0.0,99.0,-0.06,-0.44,44.0164,0.0,0.0,2.22,0.0,-0.28,8.0,-0.38,0.0,0.949406654,1.0,0.0,1.0,0
-0.14,27.06,-0.07,99.0,-0.46,0.02,25.7165,0.0,0.0,11.84,0.0,-0.58,6.0,-0.31,0.0,0.74330024,0.0,0.0,0.0,1
-0.38,40.0,-1.94,0.333333333,0.02,-0.37,5.3332,0.0,0.0,2.42,0.0,0.09,0.0,0.09,0.0,0.27221438,0.0,0.0,0.0,0
-0.8,43.33,-1.34,0.166666667,-0.23,-0.79,5.4,0.0,0.0,1.68,2.0,-0.15,0.0,-0.08,5.0,0.219342801,0.0,1.0,0.0,1
-0.56,41.83,-2.87,0.0,-0.21,-0.3,19.9998,0.0,0.0,1.51,0.0,-0.57,0.0,-0.27,0.0,0.500905046,0.0,1.0,0.0,1
-0.67,33.55,-0.07,0.5,0.24,-0.82,10.9495,0.0,0.0,2.11,0.0,0.12,0.0,-0.02,0.0,0.26916008,0.0,4.0,0.0,1
-0.22,54.17,5.21,0.0,0.05,-0.22,19.3997,0.0,0.0,2.74,0.0,-0.46,2.0,-0.4,0.0,0.564802329,1.0,2.0,0.0,0
-0.3,73.33,-3.84,0.0,-0.16,-0.27,15.0997,0.0,0.0,3.79,0.0,-0.83,0.0,-0.66,0.0,0.766348804,0.0,2.0,0.0,1
-0.26,42.75,-6.62,99.0,-0.08,0.01,48.5498,0.0,0.0,2.06,0.0,0.14,0.0,0.28,0.0,1.134304478,0.0,0.0,1.0,1
-0.66,37.75,-1.56,0.0,0.06,-0.18,11.083,0.0,0.0,0.71,0.0,-0.5,1.0,0.12,0.0,1.222483394,0.0,1.0,2.0,0
0.47,60.0,-7.92,0.0,-0.22,0.58,29.6664,0.0,0.0,6.39,0.0,0.23,0.0,0.19,0.0,0.712973268,0.0,0.0,0.0,0
-0.03,70.8,1.18,99.0,-0.11,0.2,57.5998,0.0,0.0,6.17,0.0,-0.57,0.0,0.59,0.0,0.401134951,1.0,0.0,1.0,0
-1.0,10.0,0.0,0.333333333,0.11,-0.5,24.8664,0.0,0.0,0.0,0.0,0.0,15.0,0.46,0.0,1.011697062,0.0,0.0,0.0,0
-0.33,70.0,-4.84,99.0,-0.03,-0.38,27.4164,0.0,0.0,3.31,0.0,-0.29,2.0,-0.31,0.0,0.659870385,1.0,0.0,1.0,0
0.31,50.0,0.14,0.6,0.16,0.26,31.4831,0.0,0.0,7.96,3.0,0.25,0.0,0.14,4.0,0.711904971,1.0,0.0,1.0,0
0.32,36.25,-1.82,0.0,0.11,-0.15,7.3331,0.0,0.0,1.17,0.0,-0.03,0.0,-0.08,0.0,1.005747242,1.0,0.0,2.0,0
0.36,66.67,0.26,0.333333333,0.46,-0.29,26.1997,0.0,0.0,3.9,0.0,-0.01,4.0,-0.05,2.0,1.110246756,1.0,2.0,1.0,0
0.29,12.4,0.1,0.2,-0.37,-0.44,6.2998,0.0,0.0,5.52,2.0,-0.03,15.0,0.03,3.5,1.151057735,0.0,0.0,0.0,0
-0.55,33.0,-0.94,0.2,0.02,-0.42,1.8165,0.0,0.0,0.59,0.0,-0.1,0.0,-0.23,0.0,0.553831396,0.0,0.0,0.0,1
-0.49,53.71,-1.53,99.0,0.5,-0.16,51.3497,0.0,0.0,3.06,0.0,-0.17,2.0,0.04,0.0,1.090258797,1.0,2.0,1.0,1
-0.05,28.0,0.63,0.285714286,-0.12,-0.43,5.7498,0.0,0.0,7.57,0.0,0.04,6.0,-0.02,2.0,0.431179473,0.0,1.0,0.0,0
0.92,15.71,-0.01,0.1,-0.25,-0.41,9.383,0.0,0.0,2.36,0.0,-0.39,8.0,-0.85,0.0,0.018034382,0.0,0.0,0.0,0
-0.08,75.33,1.64,99.0,-1.03,0.05,28.3164,0.0,0.0,7.44,0.0,-0.17,1.0,-0.04,0.0,0.829895744,1.0,0.0,0.0,0
0.03,91.43,0.88,0.0,-0.32,-0.11,39.3497,0.0,0.0,6.55,0.0,0.15,7.0,-0.15,2.0,1.007261765,2.0,0.0,2.0,0
0.54,55.0,-3.36,0.0,0.11,0.36,12.9332,0.0,0.0,3.74,0.0,-0.37,0.0,-0.33,0.0,1.151712927,1.0,0.0,0.0,0
-0.5,44.0,-1.48,0.0,-0.11,-0.2,11.7164,0.0,0.0,1.4,0.0,0.13,1.0,0.2,2.0,1.722840417,0.0,0.0,1.0,0
0.34,23.14,-1.26,99.0,0.27,0.23,58.6331,0.0,0.0,13.47,0.0,1.27,5.0,0.68,0.0,0.680811603,1.0,0.0,0.0,0
-0.35,55.0,-1.5,0.25,-0.14,-0.32,5.7832,0.0,0.0,2.39,2.0,0.11,0.0,0.09,3.0,0.925526152,0.0,0.0,0.0,0
0.46,150.0,-3.85,0.0,0.05,0.46,14.5164,0.0,0.0,1.41,0.0,0.09,2.0,0.08,0.0,1.27370088,0.0,0.0,0.0,0
0.04,39.6,-3.61,0.333333333,-0.05,0.39,26.6163,0.0,0.0,4.97,0.0,-0.28,1.0,-0.59,0.0,0.907810245,1.0,0.0,2.0,0
0.28,15.83,-0.09,0.0,-0.26,0.51,14.5331,0.0,0.0,1.77,0.0,0.2,3.0,0.13,0.0,0.532453926,0.0,0.0,2.0,0
-0.03,73.0,-4.41,99.0,-0.12,-0.04,18.1662,0.0,0.0,3.54,0.0,-0.24,3.0,-0.24,0.0,1.133774207,1.0,0.0,5.0,0
-0.09,53.75,3.57,0.5,-0.31,-0.4,16.7166,0.0,0.0,9.21,4.0,0.26,7.0,0.01,6.0,1.56695924,1.0,0.0,0.0,0
0.01,46.67,-3.8,0.0,-0.52,0.09,15.1332,0.0,0.0,2.51,0.0,-0.09,0.0,-0.06,0.0,1.28263853,0.0,0.0,0.0,0
0.38,150.0,-4.98,0.0,-0.47,0.39,12.9665,0.0,0.0,3.53,0.0,-0.11,0.0,-0.09,0.0,0.0,0.0,1.0,0.0,1
-0.17,14.11,-2.82,1.0,-0.16,0.11,20.9998,0.0,0.0,2.02,0.0,-0.6,1.0,-0.55,0.0,0.81762416,0.0,0.0,0.0,0
-0.38,66.0,-4.11,1.0,-0.08,-0.63,6.3664,0.0,0.0,1.31,0.0,-0.56,0.0,-0.5,0.0,0.223934123,0.0,0.0,2.0,0
-0.91,41.14,-0.09,0.0,-0.09,-0.85,9.7165,0.0,0.0,0.99,0.0,-0.44,2.0,-0.07,0.0,1.011825174,0.0,0.0,1.0,1
-0.98,13.33,-0.07,0.375,-0.31,-0.96,0.2499,0.0,0.0,0.1,2.0,-0.26,8.0,-0.21,2.0,1.159571931,0.0,0.0,0.0,1
-0.6,42.0,-1.67,0.0,-0.56,-0.42,11.333,0.0,0.0,1.41,0.0,-0.79,1.0,-0.44,0.0,0.797943234,0.0,0.0,3.0,0
-0.32,23.81,-0.43,0.5,-0.27,-0.3,21.6497,0.0,0.0,8.48,0.0,-0.18,11.0,-0.05,0.0,0.767302291,0.0,0.0,0.0,0
-0.75,52.14,0.73,0.666666667,-0.63,-0.91,5.9498,0.0,0.0,8.63,3.0,-1.15,6.0,-1.12,4.0,0.632324984,0.0,0.0,0.0,1
0.78,13.43,0.79,0.0,0.04,0.02,15.4997,0.0,0.0,1.86,0.0,0.28,6.0,0.19,2.0,0.77433062,0.0,3.0,0.0,0
-0.67,21.8,-0.91,0.5,-0.13,-0.63,2.4831,0.0,0.0,0.5,0.0,-0.13,1.0,-0.11,2.0,0.485921377,0.0,0.0,0.0,0
-0.79,64.5,-4.25,99.0,-0.11,-0.77,29.3331,0.0,0.0,3.11,0.0,-0.35,0.0,-0.82,0.0,1.414751919,0.0,3.0,0.0,1
-0.19,45.25,-4.42,1.0,0.26,0.1,32.633,0.0,0.0,5.05,0.0,-0.27,0.0,-0.09,0.0,0.239430771,0.0,0.0,0.0,0
-0.16,40.0,-0.21,0.375,0.07,-0.43,6.8832,0.0,0.0,6.62,2.0,0.18,3.0,-0.02,2.5,0.634496151,0.0,2.0,0.0,1
1.48,38.33,-2.87,99.0,0.58,0.5,31.9497,0.0,0.0,3.74,0.0,0.76,2.0,0.54,0.0,0.939391967,2.0,0.0,1.0,0
-0.53,26.88,-1.31,0.666666667,0.09,-0.56,12.0331,0.0,0.0,5.8,0.0,-0.03,0.0,0.07,0.0,0.193320004,0.0,0.0,5.0,1
-0.39,63.33,-3.97,0.0,-0.75,-0.36,16.1831,0.0,0.0,3.78,0.0,-0.4,2.0,-0.3,0.0,0.801444999,0.0,0.0,0.0,0
0.7,74.0,-0.51,99.0,-0.44,0.52,23.7497,0.0,0.0,5.32,0.0,0.26,2.0,0.26,0.0,1.037655132,1.0,0.0,0.0,0
-0.17,42.0,-0.32,0.25,0.69,-0.46,36.083,0.0,0.0,4.98,0.0,-0.27,0.0,-0.66,0.0,0.08323393,1.0,0.0,0.0,0
0.11,160.0,-6.87,0.0,0.61,0.21,32.5664,0.0,0.0,7.5,0.0,0.45,0.0,0.39,0.0,0.85796839,0.0,0.0,3.0,0
-0.69,58.25,-4.5,0.0,0.09,-0.59,27.7997,0.0,0.0,2.41,0.0,-0.29,1.0,-0.62,0.0,0.076028584,0.0,0.0,0.0,1
0.65,10.27,-1.44,0.0,0.46,0.19,56.033,0.0,0.0,7.27,0.0,0.29,2.0,0.73,0.0,0.662964087,0.0,2.0,0.0,0
-0.11,170.0,-3.82,0.0,-0.16,-0.05,15.4998,0.0,0.0,2.85,0.0,-0.02,0.0,-0.02,0.0,1.467367135,0.0,0.0,1.0,0
-0.96,40.0,-0.21,0.5,0.19,-0.95,0.8332,0.0,0.0,0.36,0.0,-0.08,13.0,-0.07,2.0,0.633453962,0.0,1.0,0.0,1
-0.3,55.11,0.65,1.0,-0.69,-0.09,18.1999,0.0,0.0,2.93,0.0,0.23,3.0,0.4,0.0,1.399693233,1.0,5.0,0.0,1
-0.01,50.0,-1.08,99.0,-0.26,0.02,34.283,0.0,0.0,6.51,0.0,-0.66,0.0,-0.5,0.0,0.7760251,1.0,0.0,0.0,0
-0.85,44.25,-0.09,0.4,-0.38,-0.57,15.0332,0.0,0.0,1.78,0.0,-0.99,0.0,-0.77,0.0,0.64258034,0.0,0.0,0.0,0
-0.6,37.5,-1.11,0.333333333,0.08,-0.55,4.3165,0.0,0.0,1.41,0.0,-0.09,4.0,-0.07,2.0,1.410382782,0.0,0.0,0.0,0
0.0,40.4,-0.9,0.0,-0.37,0.26,64.1331,0.0,0.0,9.0,0.0,-0.52,6.0,-0.4,0.0,1.487261934,2.0,0.0,0.0,0
-0.38,34.08,-3.16,0.0,-0.01,0.13,54.9497,0.0,0.0,2.44,0.0,-0.29,0.0,-0.41,0.0,0.289303008,0.0,0.0,2.0,0
-0.13,25.88,2.98,99.0,-0.29,0.0,26.8498,0.0,0.0,6.66,0.0,-0.37,5.0,-0.06,0.0,0.899245204,0.0,0.0,0.0,1
-0.05,50.0,0.69,99.0,0.02,-0.04,28.733,0.0,0.0,3.51,0.0,0.03,0.0,0.02,0.0,1.304359257,2.0,0.0,1.0,0
1.35,44.6,-0.16,0.0,-0.04,0.73,26.9498,0.0,0.0,15.8,0.0,0.9,2.0,0.28,0.0,0.494623068,1.0,0.0,0.0,0
0.07,68.33,-6.55,0.0,-0.19,0.09,15.9331,0.0,0.0,3.67,0.0,0.01,0.0,0.04,0.0,0.598692627,0.0,0.0,0.0,0
-0.04,68.0,0.62,0.5,0.12,-0.16,30.6996,0.0,0.0,20.25,2.0,0.09,5.0,0.08,2.0,0.674472853,1.0,0.0,3.0,0
0.42,43.33,0.46,0.0,0.68,0.42,26.1664,0.0,0.0,3.17,0.0,-0.26,4.0,0.03,0.0,0.575978916,1.0,0.0,0.0,0
-0.42,31.0,0.82,99.0,0.02,-0.41,17.6498,0.0,0.0,4.3,0.0,-0.34,0.0,-0.23,0.0,0.900438949,0.0,0.0,0.0,0
-0.12,119.0,0.12,99.0,-0.49,-0.13,61.6663,0.0,0.0,11.14,0.0,-0.22,0.0,-0.22,0.0,0.901009934,1.0,0.0,0.0,0
-0.67,23.0,0.85,0.375,-0.33,-0.79,4.3999,0.0,0.0,5.06,0.0,-0.2,5.0,-0.29,2.0,0.79269723,0.0,0.0,5.0,0
-0.5,47.5,-3.64,0.0,-0.06,-0.28,13.1664,0.0,0.0,3.53,0.0,-0.03,2.0,-0.03,0.0,0.191338328,0.0,2.0,0.0,0
0.57,50.22,-1.28,99.0,-0.18,0.54,87.2331,0.0,0.0,10.72,0.0,-0.02,2.0,0.8,0.0,1.170839214,2.0,1.0,0.0,0
0.21,51.0,-1.62,99.0,-0.03,0.18,12.7164,0.0,0.0,6.63,0.0,0.2,3.0,-0.02,0.0,0.946871317,0.0,0.0,1.0,0
-0.48,50.0,3.5,99.0,-0.78,-0.52,15.0164,0.0,0.0,6.57,0.0,-1.12,2.0,-0.67,0.0,0.767757043,2.0,5.0,0.0,1
0.26,17.5,0.23,0.090909091,-0.16,0.3,13.5166,0.0,0.0,2.85,0.0,-0.23,2.0,-0.15,0.0,0.251766016,0.0,0.0,3.0,0
-0.48,37.0,0.23,0.5,-0.98,-0.54,17.3165,0.0,0.0,8.97,2.0,-0.59,3.0,-0.54,2.0,0.575476521,0.0,0.0,0.0,0
-0.72,30.0,-0.95,0.375,0.58,-0.84,6.7499,0.0,0.0,2.57,2.0,-0.02,0.0,-0.13,2.0,0.94453172,0.0,1.0,0.0,0
-0.46,30.0,-2.37,0.0,-0.27,-0.39,5.0498,0.0,0.0,1.14,0.0,-0.11,1.0,-0.07,0.0,0.977452255,0.0,0.0,1.0,0
-0.24,47.5,-7.2,0.333333333,0.0,-0.16,22.6331,0.0,0.0,3.07,2.0,0.55,0.0,0.46,3.0,1.347133659,0.0,0.0,0.0,0
-0.13,43.0,3.13,1.0,0.21,-0.51,26.6664,0.0,0.0,6.53,0.0,0.6,0.0,0.14,0.0,1.260935936,1.0,0.0,0.0,0
-0.43,19.13,-0.69,0.0,0.4,-0.23,10.2664,0.0,0.0,3.36,0.0,0.03,6.0,0.02,0.0,1.852474651,0.0,4.0,0.0,0
0.49,30.0,3.2,0.0,0.35,0.26,44.9996,0.0,0.0,12.18,0.0,0.53,3.0,0.22,0.0,1.323754481,1.0,0.0,4.0,0
0.0,21.67,-2.85,0.125,-0.35,0.18,16.4665,0.0,0.0,3.55,2.0,0.09,8.0,0.11,3.0,0.570957204,0.0,0.0,4.0,1
-0.16,22.47,-0.39,0.111111111,0.14,0.1,68.5996,0.0,0.0,10.47,0.0,0.09,14.0,0.55,2.0,0.730175652,0.0,3.0,2.0,0
0.55,32.14,1.08,0.1,0.2,0.47,17.3332,0.0,0.0,6.11,0.0,-0.19,5.0,-0.13,0.0,0.502454448,0.0,3.0,0.0,0
-0.45,35.0,0.58,0.3,0.87,-0.35,8.9666,0.0,0.0,6.11,2.0,-0.01,8.0,0.08,2.0,0.402326956,0.0,0.0,0.0,0
-0.11,64.0,4.2,99.0,-0.05,-0.1,57.633,0.0,0.0,8.44,0.0,0.2,0.0,0.24,0.0,0.919909261,2.0,4.0,0.0,0
-0.12,90.14,-2.59,99.0,-0.94,-0.24,40.1664,0.0,0.0,3.12,0.0,-0.09,4.0,-0.38,0.0,1.241206927,2.0,3.0,0.0,1
-0.46,40.33,-1.66,0.333333333,-0.13,-0.03,10.4332,0.0,0.0,1.95,0.0,-0.02,0.0,-0.03,0.0,1.266997934,0.0,0.0,0.0,0
-0.24,62.0,3.69,99.0,-0.45,-0.13,47.8164,0.0,0.0,9.63,0.0,-0.53,2.0,-0.39,0.0,0.62738074,2.0,0.0,0.0,0
-0.41,47.5,-0.63,0.428571429,-0.03,-0.6,2.9333,0.0,0.0,1.02,2.0,-0.07,0.0,-0.07,2.0,1.14390048,0.0,0.0,0.0,0
-0.27,91.67,1.37,99.0,-0.08,-0.24,28.0997,0.0,0.0,3.31,0.0,-0.49,0.0,-0.38,0.0,1.519355888,1.0,0.0,2.0,0
0.09,21.67,0.19,0.0,0.13,0.04,4.3997,0.0,0.0,4.14,0.0,0.08,4.0,-0.07,0.0,0.581482376,0.0,0.0,0.0,0
-0.46,80.0,-3.69,0.25,-0.02,-0.36,14.4498,0.0,0.0,3.88,0.0,-0.2,1.0,-0.12,0.0,0.841603259,0.0,0.0,0.0,1
0.1,39.71,2.73,0.2,0.06,0.37,17.5999,0.0,0.0,10.75,2.0,-0.3,5.0,-1.1,2.0,0.0,1.0,0.0,0.0,0
-0.3,53.85,1.01,1.0,-0.31,-0.39,17.3998,0.0,0.0,8.0,0.0,-0.26,6.0,-0.24,0.0,0.604757952,2.0,0.0,0.0,1
-0.42,56.67,4.49,0.0,0.06,-0.52,3.1499,0.0,0.0,1.35,0.0,-0.25,0.0,-0.27,0.0,0.949776575,1.0,0.0,0.0,0
-0.79,39.17,1.08,0.5,-0.42,-0.76,7.3832,0.0,0.0,2.56,2.0,-0.86,6.0,-0.55,2.0,0.02041105,0.0,0.0,0.0,1
0.72,28.0,1.54,0.0,-0.1,0.3,47.0497,0.0,0.0,8.28,0.0,0.48,8.0,0.11,2.0,0.0,2.0,0.0,0.0,0
0.02,21.0,-1.03,0.0,0.11,0.16,17.9164,0.0,0.0,8.89,0.0,0.35,3.0,0.27,0.0,1.312402958,0.0,0.0,2.0,0
0.23,45.0,-0.02,0.0,0.2,0.16,36.1331,0.0,0.0,5.97,0.0,0.81,0.0,0.63,0.0,1.256041869,1.0,0.0,0.0,0
0.71,45.0,-0.41,0.0,0.06,0.51,12.6331,0.0,0.0,2.12,0.0,0.34,0.0,0.23,2.0,1.016177686,1.0,0.0,0.0,0
-0.07,15.0,0.45,99.0,-0.05,-0.55,4.6665,0.0,0.0,8.01,0.0,0.1,5.0,-0.21,0.0,1.279235822,0.0,1.0,0.0,0
-0.3,64.56,3.97,0.428571429,0.04,-0.54,21.7164,0.0,0.0,11.8,2.0,0.22,12.0,-0.21,3.0,0.097501017,2.0,2.0,3.0,0
0.26,32.0,0.34,0.222222222,0.24,0.65,6.5665,0.0,0.0,4.8,0.0,0.26,7.0,0.08,2.0,1.117452083,0.0,5.0,0.0,0
-0.28,33.0,-5.75,0.0,0.27,0.78,30.9164,0.0,0.0,4.91,0.0,0.2,1.0,0.44,0.0,0.31876528,0.0,0.0,0.0,0
0.54,17.5,-1.82,0.0625,0.12,0.11,14.6163,0.0,0.0,6.51,0.0,-0.64,9.0,-0.69,2.0,0.775158803,0.0,4.0,0.0,1
0.61,100.0,1.07,99.0,-0.17,0.03,35.3663,0.0,0.0,2.31,0.0,0.23,0.0,0.19,0.0,0.912297272,1.0,0.0,0.0,0
0.27,41.57,5.55,99.0,-0.21,-0.41,20.883,0.0,0.0,2.32,0.0,-0.3,1.0,-0.39,0.0,0.592536062,1.0,0.0,0.0,0
0.93,26.36,-0.11,99.0,0.62,0.29,38.2998,0.0,0.0,11.24,0.0,0.66,4.0,-0.01,0.0,0.88585119,1.0,3.0,0.0,0
-0.23,46.42,-0.24,99.0,-0.04,-0.45,36.5497,0.0,0.0,10.14,0.0,-0.92,2.0,-0.89,0.0,0.74038123,1.0,2.0,0.0,0
-0.68,68.57,-4.29,99.0,0.31,-0.67,19.683,0.0,0.0,4.94,0.0,-0.38,0.0,-0.27,0.0,0.641826791,0.0,0.0,0.0,1
-0.68,45.14,-3.21,99.0,0.33,-0.58,11.4331,0.0,0.0,1.59,0.0,-1.19,1.0,-0.83,0.0,0.690733468,0.0,0.0,4.0,1
-0.45,55.11,-7.31,99.0,-0.29,-0.19,52.6664,0.0,0.0,2.6,0.0,-0.37,0.0,-1.28,0.0,0.506544496,1.0,0.0,0.0,1
-0.38,32.5,-0.77,0.2,-0.1,-0.47,21.9831,0.0,0.0,11.59,0.0,0.73,8.0,0.41,4.0,0.712374854,0.0,0.0,0.0,0
0.35,31.25,-3.74,0.0,0.27,0.42,25.0664,0.0,0.0,4.21,0.0,0.38,1.0,0.28,0.0,1.147118249,0.0,0.0,4.0,0
-0.08,47.0,0.0,1.0,0.35,-0.47,37.4331,0.0,0.0,0.11,0.0,0.18,15.0,-0.25,0.0,0.425291353,1.0,0.0,0.0,1
-0.72,21.82,0.33,1.0,-0.53,-0.47,6.6998,0.0,0.0,2.36,0.0,-0.48,3.0,-0.14,0.0,0.955575761,0.0,0.0,0.0,0
-0.68,57.0,-0.71,0.0,0.27,-0.57,8.1497,0.0,0.0,1.57,0.0,-0.38,4.0,-0.24,3.0,0.493331353,0.0,0.0,0.0,1
-0.15,50.0,-2.37,99.0,-0.17,-0.15,7.6833,0.0,0.0,3.5,0.0,-0.47,3.0,-0.37,0.0,0.634064909,1.0,0.0,0.0,0
1.17,13.75,0.38,0.0,0.9,1.13,14.7998,0.0,0.0,7.21,0.0,0.2,3.0,0.16,0.0,1.687784913,0.0,0.0,0.0,0
-0.33,48.13,0.39,0.0,0.06,-0.42,31.6664,0.0,0.0,19.73,0.0,-0.46,3.0,-0.47,0.0,0.783728969,2.0,2.0,0.0,0
0.38,42.0,-1.22,0.0,0.12,0.32,21.6498,0.0,0.0,9.38,0.0,0.39,0.0,0.23,0.0,0.879789636,0.0,0.0,1.0,0
0.01,37.6,-0.08,0.0,0.25,-0.25,31.7997,0.0,0.0,9.04,0.0,-0.25,2.0,-0.99,0.0,0.004155718,0.0,0.0,0.0,0
1.4,73.33,-6.85,0.0,0.2,0.18,26.3831,0.0,0.0,6.94,0.0,0.78,1.0,0.33,0.0,0.951018422,1.0,0.0,0.0,0
-0.68,62.5,-1.51,0.333333333,-0.04,-0.66,3.6166,0.0,0.0,1.74,0.0,-0.38,0.0,-0.27,0.0,0.792054968,0.0,0.0,0.0,0
-0.05,25.38,-1.46,0.125,-0.22,-0.06,7.4999,0.0,0.0,6.65,0.0,0.34,10.0,0.03,3.0,1.022992137,1.0,2.0,0.0,1
0.63,90.25,3.41,99.0,-0.03,0.05,47.4998,0.0,0.0,5.28,0.0,0.32,0.0,0.44,0.0,1.277148597,1.0,0.0,0.0,0
-0.25,54.18,-1.92,0.0,0.1,-0.14,77.3163,0.0,0.0,5.62,0.0,-0.32,0.0,-0.61,0.0,0.900985896,2.0,2.0,2.0,0
-0.51,30.0,0.83,0.333333333,-0.06,-0.49,7.8998,0.0,0.0,2.26,3.0,-0.09,6.0,-0.12,2.33,0.40885624,0.0,0.0,2.0,1
0.03,26.92,-7.16,99.0,0.22,0.14,31.1331,0.0,0.0,10.66,0.0,0.43,1.0,0.37,0.0,1.175533989,1.0,0.0,0.0,1
0.01,66.67,2.04,1.0,-0.87,0.0,33.7998,0.0,0.0,10.02,0.0,-0.95,1.0,-0.77,0.0,0.739342397,1.0,0.0,0.0,0
-0.37,45.0,1.22,0.0,0.32,-0.41,16.0331,0.0,0.0,4.55,0.0,0.29,1.0,0.21,0.0,0.605069599,1.0,5.0,0.0,0
0.76,100.0,-7.34,99.0,0.06,0.84,22.6831,0.0,0.0,4.13,0.0,-0.1,0.0,-0.06,0.0,0.868060944,0.0,0.0,0.0,0
-0.4,23.0,0.33,0.4,0.17,-0.25,12.9999,0.0,0.0,6.74,2.0,0.09,9.0,0.01,2.0,1.434506022,0.0,0.0,4.0,0
0.29,41.67,-7.83,0.0,0.09,0.49,22.6164,0.0,0.0,5.34,0.0,-0.25,0.0,0.09,0.0,1.425487783,1.0,1.0,0.0,0
-0.58,45.33,-0.99,1.0,0.16,-0.32,12.5498,0.0,0.0,2.87,2.0,-0.04,0.0,-0.06,2.0,0.467562214,0.0,0.0,1.0,0
1.55,40.0,-0.73,99.0,-0.12,-0.32,38.7497,0.0,0.0,2.29,0.0,-0.2,1.0,-0.83,0.0,1.239730212,0.0,0.0,0.0,0
-0.56,57.2,-4.49,0.0,0.23,-0.01,37.0164,0.0,0.0,3.31,0.0,-0.27,0.0,0.15,0.0,1.457800238,0.0,0.0,0.0,0
-0.52,57.14,4.27,99.0,0.02,-0.45,13.4331,0.0,0.0,3.72,0.0,-0.86,2.0,-0.26,0.0,1.072334984,1.0,0.0,0.0,0
-0.22,81.67,-0.94,0.0,-0.28,-0.19,33.3997,0.0,0.0,3.51,0.0,-0.2,0.0,-0.18,0.0,0.770501276,1.0,0.0,0.0,0
-0.44,28.29,0.72,0.0,0.11,-0.66,2.4498,0.0,0.0,7.51,0.0,0.14,5.0,0.01,2.0,0.471046926,1.0,0.0,0.0,0
-1.0,67.0,0.0,99.0,0.6,-0.78,16.3331,0.0,0.0,0.0,0.0,-0.06,0.0,-0.41,0.0,0.403385142,0.0,0.0,0.0,1
-0.55,48.67,-1.81,0.0,-0.8,-0.12,11.0331,0.0,0.0,1.22,0.0,-0.53,0.0,-0.1,0.0,1.0624408,0.0,0.0,0.0,0
